category,funding
Crowdsourcing|Non Profit|Services,55000.0
Coupons|Curated Web,5628800.0
Analytics|Financial Services|Investment Management,299225.0
Telecommunications,50360919.0
Transportation,750000.0
Crowdfunding|Real Estate|Real Estate Investors,1000000.0
Clean Technology|Mobile|Navigation|Real Time,593661.0
Curated Web,80000.0
Mobile|Navigation|Security,75000.0
Aerospace|Apps|Curated Web|Travel,443846.1619
Apps|Business Services|Career Management|Human Resources|Meeting Software|Mobile|Networking|Productivity Software,335000.0
Curated Web,14394888.0
Travel,10000000.0
Local|Maps|Social Search|Social Travel,12000000.0
Business Intelligence|Government Innovation|Marketplaces|Procurement|Services|Startups|Training,1000000.0
Local|News,4813870.0
Finance|Financial Services|FinTech|Gambling,183352.0
Coupons|Curated Web|Group Buying|Marketplaces,770000.0
Big Data|Big Data Analytics|Internet|Mobile|Real Estate,875000.0
E-Commerce,2757221.0
Real Estate,82000000.0
Networking|Social Media|Social Search,1940000.0
Mobile,1395000.0
Real Estate|Reviews and Recommendations|Search,200000.0
Big Data|Events|Local Search|Social Search,650000.0
Curated Web,422500.0
Analytics,450000.0
Fashion,50000.0
Content|Games|Internet|Software|Video,134250.0
Curated Web|Events|Guides|Local|Social Media,4180000.0
Consumer Goods|E-Commerce|Social Media,40000.0
Software,6000000.0
E-Commerce|Pets,300000.0
Biotechnology,3136813.0
Information Services|Information Technology|Social Media|Technology,300000.0
Politics,236000.0
Local Advertising|Local Businesses|Local Search|Location Based Services|Mobile|Reviews and Recommendations,2700000.0
Consulting,12000000.0
Analytics|Apps|Polling,5773126.0
Clean Energy|Clean Technology|Green|Renewable Energies|Solar,455000.0
Big Data|Maps|Navigation,1600000.0
Civil Engineers|Engineering Firms|Licensing,1850000.0
Finance,159455.0
Internet|Software,27193.0
Big Data|Colleges|EdTech|Education,88949999.0
Biotechnology,122000000.0
Curated Web,1000000.0
Politics|Polling|Social Media,72066.80727
Digital Rights Management|Monetization|Security|Television,20000000.0
Media|News|Startups,110000.0
E-Commerce,6515643.0
Education|Health Care|Wearables,1500000.0
B2B|E-Commerce|Fashion|SaaS|Technology,800000.0
Software,694281.0
Billing|Financial Services|Payments,200000.0
Construction,1500000.0
Biotechnology,5000000.0
Electronic Health Records|Health Care,119615.0
Banking|Finance|FinTech|Mobile|Mobile Commerce|Mobile Payments,34100000.0
Communities|Marketplaces|Social Buying|Social Commerce,1600000.0
Games|Mobile|Mobile Games,50000.0
Developer APIs|Game|Infrastructure,500000.0
Apps|Mobile|Public Safety,595000.0
Entertainment,150000.0
Consumer Goods|Nutrition|Sustainability,1750000.0
Enterprise Software|Text Analytics,109455816.0
Biotechnology,7745523.0
E-Commerce|Enterprise Software|SaaS|Software,165000.0
E-Commerce,65000.0
Computers|Software,3000000.0
Hardware + Software,23090607.0
Big Data|Cloud Data Services|CRM|Direct Sales|Enterprise Software|Mobile|Mobile Software Tools|Predictive Analytics|Productivity Software|Sales and Marketing|Sales Automation|Social CRM,26000000.0
Biotechnology,50912000.0
Image Recognition|Software,10000000.0
Software,3500000.0
Big Data Analytics|Content Delivery|Developer APIs|Enterprise Software|Financial Services|Software|Technology|Telecommunications,1315000.0
Biotechnology,275000.0
Software,6343501.0
Biotechnology,825000.0
Semiconductors,92910870.0
Software,5500000.0
Biotechnology,15000000.0
Information Services,12160005.0
Analytics|Enterprises|Enterprise Software,1500000.0
Advertising,1050000.0
Curated Web,2700000.0
Air Pollution Control|Technology,25000.0
Collaboration|E-Commerce|SaaS,14219390.0
Payments,19000000.0
Information Technology|Services|Technology,11300000.0
Advertising|Security|Software|Web Development,415000.0
Advertising|Fraud Detection|Security,500000.0
Medical Devices,6500000.0
Software,1235096.0
Advertising,800000.0
Cloud Computing|Collaboration|Online Scheduling|Project Management|SaaS|Software,91000000.0
Software,1800000.0
Design|Industrial|Manufacturing,1000000.0
Manufacturing,2183127.0
Clean Technology,2000000.0
Biotechnology|Health Diagnostics,125000.0
Health Care|Health Diagnostics,11800000.0
Software,8330000.0
Biotechnology,39500000.0
Medical,14000000.0
All Students|Collaboration|Education|High Schools|Teachers|Video,350000.0
Advertising|Publishing|Teachers|Tutoring,30000.0
Advertising,8684459.0
Mobile|Photo Sharing|Social Network Media,50000.0
Education,1000000.0
Hotels|Mobile|Online Reservations,70000.0
Journalism|News|Personalization|Video,25000.0
Ediscovery|Education|Interest Graph|Internet|Search|Self Development|Social Media,26500.0
Payments,12000.0
Big Data|EdTech|Education|Kids,10100000.0
Hospitality,54495.91281
Marketplaces|Ride Sharing|Transportation,205000.0
Software,1530000.0
Classifieds|E-Commerce,15000.0
Curated Web,32842.0
Software,3000000.0
All Students|Apps|Education|Teachers,900000.0
Bridging Online and Offline|Fitness|Health and Wellness|Marketplaces,84000000.0
All Students|Training,43106.0
EdTech|Education,15000000.0
EdTech|Education|K-12 Education|Social Media Platforms,4500000.0
EdTech|Education|Finance|Software,3735000.0
Education|Peer-to-Peer|Teachers,1700000.0
Enterprise Software|Finance Technology|FinTech|Legal,174308.0
Consumer Goods|Enterprise Software|SaaS,25157217.0
3D Printing|Art|Beauty|Fashion,27000.0
Games|Messaging|Mobile|Web Development,550000.0
Educational Games|Games|K-12 Education,100000.0
Curated Web|Health and Wellness,75000.0
Computer Vision|Health Diagnostics|Image Recognition|Machine Learning|Software,2098109.0
Clean Technology,14942854.0
Environmental Innovation|Oil and Gas|Specialty Chemicals|Water Purification,2200000.0
Clean Technology,43000000.0
Manufacturing,85000.0
Clean Technology,5550000.0
Banking,60000000.0
Angels|Clean Technology|Entrepreneur|Finance|Venture Capital,1400000.0
Clean Technology,16193969.0
Clean Technology|Environmental Innovation|Green,1000000.0
Email|Email Newsletters|Health and Wellness|iPhone|Mobile|News|Organic|Restaurants|Sustainability,700000.0
Clean Technology,65600000.0
Clean Technology,500000.0
Clean Technology,19600000.0
Biotechnology|Clean Technology,1300000.0
Natural Gas Uses|Service Providers|Services,125000.0
Electric Vehicles|Energy Management,11612152.0
Clean Technology|Waste Management,10000.0
Clean Technology|Local Businesses|Marketplaces,198260.0
Environmental Innovation|Mobile,5300.0
Babies|Consumers|Environmental Innovation|Green|Retail|Services,100000.0
Healthcare Services|Internet|Life Sciences|Online Dating,750000.0
Clean Technology|Curated Web|EdTech|Education|Employment|Environmental Innovation|Green|High Schools|Internet|Sustainability,600000.0
Consumer Goods|Services|Specialty Foods,6300000.0
Collaborative Consumption|Consumers|Local Services|Logistics|Marketplaces|Mobile,1800000.0
Hardware + Software,6000000.0
Location Based Services|Logistics|Mobile Commerce,2300000.0
Clean Technology|Customer Service|Waste Management,1600000.0
Curated Web,250000.0
Biotechnology,360000.0
Hardware,500000.0
Analytics|Business Intelligence|Consulting|Predictive Analytics,100000.0
Drones|Robotics|Testing,1682988.0
Agriculture|Environmental Innovation|Waste Management,750000.0
Medical Devices,1500000.0
Biotechnology,500000.0
Big Data|Nutrition|Software,6500000.0
Clean Technology,213264.0
Analytics|Enterprises,134263.0
Hospitals|Medical Devices|Pharmaceuticals,342500.0
Software,5000000.0
Software,1230000.0
Enterprise Software,4000000.0
Software,1100000.0
Biotechnology,7082422.0
Online Shopping|Retail,444000.0
Biotechnology,310063.0
Finance|FinTech|Payments|Software,127620230.0
Web Hosting,6000000.0
Enterprise Software,19200000.0
Clean Technology,400000.0
Business Analytics|Business Intelligence|Developer APIs,2000000.0
Local|Local Businesses,500000.0
Accounting|SaaS|Software,1756087.0
Biotechnology|Health Diagnostics,7200000.0
Health Care Information Technology|SaaS|Software,15500000.0
Health and Wellness|Medical Professionals,60829111.0
Email|Software,500000.0
Electronics|Health Care,19560275.0
Hardware + Software|IT Management|Virtual Desktop,20000000.0
Fitness|Health Care|Medical,1213634.0
Big Data|Cloud Computing|Cloud Data Services|Cloud Infrastructure|Data Integration|Data Security|Data Visualization|Information Security,42200000.0
Clean Technology|Energy|Renewable Energies,150770000.0
Software,450000.0
Financial Services,25000000.0
Predictive Analytics|Recruiting|SaaS,8665000.0
Health Care,23470587.0
Natural Language Processing|Neuroscience|Semantic Web|Software|Text Analytics,10000000.0
Clean Technology,23000000.0
Credit Cards|E-Commerce|Finance|Payments,9406167.0
Health Care|Restaurants|SaaS,64758.0
Software|Television,45550000.0
Finance|Local Businesses,1283027.0
Travel,20000000.0
Health Care,275000.0
Public Relations,5000000.0
Software,1000000.0
Software,1193912.0
Email|Messaging|Security|Spam Filtering,150000.0
Android|Google Apps|Internet|iOS|Maps,1000000.0
Governments|Legal,4097107.0
Robotics|Software,11458104.0
Software,6900000.0
Software,3800000.0
Curated Web|Risk Management,1000000.0
Advertising,1776763.0
Biotechnology,53899987.0
Information Technology|SaaS|Services,9750000.0
Services,39000000.0
Mobile,12000000.0
Business Services|Enterprise Software|SaaS|Sales and Marketing,89000000.0
Health Care,250111.0
Human Resources,198645.0
Analytics,30000000.0
Advertising,420000.0
Accounting|Finance|Financial Services|FinTech,120000.0
Travel,56400000.0
Cloud Computing|Data Centers|Software,4049000.0
Advertising,423000.0
Information Technology|Technology|Wireless,300000.0
Audio|Consumer Electronics,1000000.0
Health Care,2000000.0
Biotechnology,5295884.0
Software,730000.0
Ediscovery|Enterprise Software,29000000.0
Internet|Mobile,5820000000.0
Biotechnology,54000000.0
E-Commerce,1742558.0
Mobile|Security|User Experience Design,3120673.0
Biotechnology,92500000.0
Education|Employment|Universities,6700000.0
File Sharing|Software,3500000.0
Biotechnology|Lasers|Medical,3725000.0
CRM|Hotels|Small and Medium Businesses|Software|Tourism|Travel,200000.0
Biotechnology,66426557.0
Health Care|Hospitals,2700000.0
Diagnostics|Health and Wellness|Health Care,1980000.0
Biotechnology,35851203.0
Big Data|Data Integration|EdTech|Education,43320000.0
Architecture|Content|Information Technology|Infrastructure|Portals|Web CMS,2500000.0
Cloud Computing|Consumer Electronics|PaaS|Web Development|Web Hosting,417212.0
Education,300000.0
Software,4815000.0
Advertising Platforms|Search Marketing|Semantic Search|Software,513689.0
Gift Card|Social Media|Software,8500000.0
Apps|Cloud Computing|Education,133975.0
Enterprise Software|Simulation|Software,20118.0
Animal Feed|Pets|Services,120000.0
Enterprise Software,100410283.0
E-Commerce|Reviews and Recommendations|Shopping,5600000.0
Health and Wellness,2250002.0
Education,2094283.0
Market Research,4843428.0
Analytics|Business Intelligence|SaaS|Web Development,1000000.0
Education|Educational Games|K-12 Education|Language Learning,493887.0
Networking|Social Media,430927.0
Analytics,44882859.0
Hardware + Software,2076178.0
Finance|Insurance|Lead Generation,500000.0
Analytics|Networking|Security,17700000.0
Marketing Automation,40300000.0
Health Care Information Technology|Therapeutics,3732500.0
Collaboration|Curated Web|Customer Support Tools|SaaS|Social Buying,3800000.0
Analytics|Computer Vision|Internet of Things|Machine Learning|Security,329600.0
Software,12000000.0
Software,50000.0
Content|Enterprise Software|SaaS,11500000.0
Advertising|Big Data Analytics|Search|Semantic Search|Software,32500000.0
Curated Web|Payments,29972500.0
Apps|Cloud Computing|Developer APIs|Messaging|Mobile|Sales and Marketing|SMS|Social Media,12000000.0
Travel & Tourism,10000000.0
Fitness|Health and Wellness|Healthcare Services,6000000.0
CRM|Marketing Automation,550000.0
Advertising|Search Marketing,3000000.0
Entertainment|Games|Guides|Jewelry|Television|Video,19000000.0
Software,847708.0
Advertising|Internet Marketing,6500000.0
Advertising,320000.0
Real Estate,20000.0
3D Technology|Design|Internet|Real Time,50000.0
Advertising|Mobile|Mobile Advertising|Publishing,2000000.0
Advertising|Auctions|Performance Marketing,3000000.0
Auto|Automotive|Marketplaces,477280.0
Health and Wellness,240000.0
Education,212000.0
Mobile,139822.0
Advertising Platforms|Analytics|Real Time|Synchronization|Television,413035.0
Identity|Security,20000.0
Advertising,3700000.0
Photography,320000.0
Curated Web,3200000.0
Software,6000000.0
Software,56710000.0
Advertising Networks|Analytics|Direct Marketing|E-Commerce|SaaS,500000.0
Analytics|Business Analytics|E-Commerce|SaaS,60000000.0
Fashion|Mobile,250000.0
Advertising|Mobile Commerce|Social Media Marketing|Technology,700000.0
E-Commerce|Religion,2000000.0
Enterprise Software,25000.0
Information Technology|Internet|Social Media,245543.2716
Crowdsourcing|E-Commerce|SEO,14194460.0
Cloud Computing|Online Reservations|SaaS|Sports,120000.0
Business Analytics|Business Development|Marketplaces,500000.0
Health and Wellness,100000.0
Software,1000000.0
Internet Technology|Web Design|Web Development,1000000.0
Advertising|Apps|Collaboration|Creative|Design|Fashion|Freelancers|Real Time|SaaS|Sales and Marketing|Services,750000.0
Enterprise Software|SaaS,3000000.0
Automotive|Cars|Reviews and Recommendations,9648860.0
Semiconductors,2000000.0
E-Commerce|Online Rental|Real Estate,220000.0
Analytics|Media|Music|Software|Video,2000000.0
Agriculture|Mobile|Wireless,763000.0
Information Technology|Services|Sports,456755.0
Recruiting|Social Media|Social Recruiting,3000000.0
Machine Learning,3416466.0
Software,7019940.145
App Stores|Mobile Commerce|Online Shopping,50000.0
Health Care,150000.0
Health and Wellness|Medical,5064182.0
Biotechnology,259611.0
Health and Wellness,24300000.0
Software,1675000.0
Big Data Analytics|Health Care|Software,100000.0
Curated Web|Health and Wellness|Local|Reviews and Recommendations,150450.0
Medical,25000.0
Software,36185166.0
Dental|Fitness|Medical,50000.0
Health Diagnostics|Internet of Things|Medical Devices|Mobile Health,5000000.0
Biotechnology|Clinical Trials|Medical Devices,91754589.0
Health and Insurance|Health and Wellness|Health Care|Hospitals,150000.0
Chat|Real Time|Social Media|Video,150000.0
Software,1165000.0
Finance|Payments,30515000.0
Biotechnology|Life Sciences|Medical Devices|Pharmaceuticals,150000.0
Biotechnology,12514532.0
Investment Management,110000000.0
Software,15600000.0
Curated Web|Legal,26000000.0
Biometrics|Defense|Security,1200000.0
Software,8630435.0
Productivity Software|SaaS|Search|Software,4500000.0
Curated Web|SEO|Social Media|Video,750000.0
Enterprise Software,15000.0
Photography,100000.0
Android|Collaboration|iOS|Mobile Social|Video,206517.0
Internet|Search|Video,2600000.0
Hospitality|Loyalty Programs|Mobile Payments,4690000.0
Brand Marketing|Curated Web|Fashion|Marketplaces|Social Buying,85000.0
Startups,50000.0
Bitcoin|Cryptocurrency|Data Privacy|Data Security|Privacy|Security,110179.887
Digital Media|Internet Marketing|Media|News,627535.0
Curated Web,1510017.0
Games|Product Development Services|Stock Exchanges|Television|Video,179786.0
Big Data|Consumer Internet|Social Commerce,190000.0
Apps|Services|Social Media,380000.0
Cloud Computing|IaaS|PaaS|SaaS|Software|Storage,38400000.0
Search,840000.0
Messaging|Social Media,2000000.0
Enterprise Software,5000000.0
Advertising|Beauty|Brand Marketing|Content|Digital Media|Fashion|Lifestyle,12600000.0
Software,78000.0
Software,5610000.0
Console Gaming|Enterprise Software|Fashion|Film Production|Online Gaming|Online Shopping,5400000.0
E-Commerce|Fashion|Mens Specific|Personalization,3760492.0
Software,14200000.0
Apps|Cloud Infrastructure|Social Media,956745.0
Assisitive Technology|Curated Web|Local Search|Mobile Commerce|Mobile Search,100000.0
Startups,1800000.0
Enterprises,246517.0
Digital Entertainment|Digital Media|Digital Signage,20000.0
Messaging,4000000.0
Public Safety,58511.0
Social Media,250000.0
Creative|Digital Media|Sales and Marketing,300000.0
Business Intelligence|Facebook Applications|Local Search|Location Based Services|Mobile|Sales and Marketing|Small and Medium Businesses|Social Media|Software|Technology|Twitter Applications,6998845.0
